ID_STRUTTURA,PROVINCIA,NOME_COMUNE,DENOMINAZIONE_STRUTTURA,CATEGORIA,CLASSIFICAZIONE,INDIRIZZO,CAP,FRAZIONE,LOCALITA,EMAIL,TEL,FAX,WEB,CAMERE,SUITE,LETTI,BAGNI,PRIMA_COLAZIONE,IN_ABITATO,SUL_LAGO,VICINO_ELIPORTO,VICINO_AEREOPORTO,ZONA_CENTRALE,VICINO_IMP_RISALITA,ZONA_PERIFERICA,ZONA_STAZIONE_FS,ATTREZZATURE,ATTREZZATURE_CARTE,ATTREZZATURE_LINGUE,ATTREZZATURE_SPORT,ATTREZZATURE_CONGRESSI,geo_y,geo_x,location
9410820,MI,MILANO,VIENNA,Alberghiere,Alberghi 3 stelle,VIA ASTOLFO 5,20131,,,info@hotelviennamilano.com,02 2663626,02 70636057,www.hotelviennamilano.com (http://www.hotelviennamilano.com),23,,34,23,,,,,,,,,1,"Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Riscaldamento","Bancomat,CartaSi,Master Card,Visa","Francese,Inglese",,,9.23353867,45.48386052,"(45.48386052, 9.23353867)"
9503933,MI,MILANO,ANTICA LOCANDA SOLFERINO,Alberghiere,Alberghi 2 stelle,VIA CASTELFIDARDO 2,20121,,,info@anticalocandasolferino.it,02 6570129,02 6571361,www.anticalocandasolferino.it (http://www.anticalocandasolferino.it),11,,21,12,1,,,,,1,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Estintori,Riscaldamento,SKY,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Eurocard,Key Client,Maestro,Master Card,Top Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,,9.18847765,45.4782579,"(45.4782579, 9.18847765)"
9514778,MI,MILANO,ROYAL,Alberghiere,Alberghi 3 stelle,VIA CARLO GOLDONI 84,20129,,,info@royalmilano.it,02 76115477,02 7610084,www.royalmilano.it (http://www.royalmilano.it),14,,24,14,1,,,,,1,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Internet point,Riscaldamento,Sala televisione separata,SKY,WI-FI in aree comuni","American express,Bancomat,CartaSi,JBC,JCB,Master Card,Visa","Arabo,Cinese,Inglese,Spagnolo",,,9.22229299,45.46934145,"(45.46934145, 9.22229299)"
9506182,MI,MILANO,SARA,Alberghiere,Alberghi 2 stelle,VIA ANTONIO SACCHINI 17,20131,,,info@hotelsara.it,02 201773,02 29529614,www.hotelsara.it (http://www.hotelsara.it),18,,32,19,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione gruppi,Aria condizionata centralizzata,Bar,Estintori,Riscaldamento,Televisione satellitare,WI-FI in aree comuni","Bancomat,CartaSi,Key Client,Maestro,Master Card,Visa,Visa Electron","Cinese,Inglese",,,9.22019209,45.48554018,"(45.48554018, 9.22019209)"
9505997,MI,MILANO,PICCOLO HOTEL,Alberghiere,Alberghi 3 stelle,VIA PIERO DELLA FRANCESCA 60,20154,,,piccolohotel@libero.it,02 33601775,02 33601756,www.piccolohotelmilano.it (http://www.piccolohotelmilano.it),31,,46,31,,,,,,,,,,"Accesso a mezzi pubblici,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Riscaldamento,Sala lettura separata,Sala televisione separata,WI-FI in aree comuni","Bancomat,CartaSi,Eurocard,Maestro,Master Card,Visa,Visa Electron",Inglese,,,9.16104159,45.48565965,"(45.48565965, 9.16104159)"
9514115,MI,MILANO,ATENA,Alberghiere,Alberghi 2 stelle,VIALE PIAVE 5,20129,,,info@hotelatenamilano.com,02 76023880,02 76310371,www.hotelatenamilano.com (http://www.hotelatenamilano.com),12,,23,13,1,,,,,1,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Riscaldamento","American express,Bancomat,Maestro,Master Card,Visa,Visa Electron",Inglese,,,9.20676025,45.46958712,"(45.46958712, 9.20676025)"
9498910,MI,MILANO,TOWN HOUSE 12,Alberghiere,Alberghi 4 stelle,PIAZZA GERUSALEMME 12,20154,,,th12@townhousehotels.com,02 89078511,02 89078517,www.townhousehotel.com (http://www.townhousehotel.com),15,,27,15,1,,,,,,,,,"Access. diversamente abili totale,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassette sicurezza,Estintori,Riscaldamento,Sala accoglienza,Servizio in camera,SKY,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Master Card,Visa","Inglese,Spagnolo",,,9.16730323,45.48398245,"(45.48398245, 9.16730323)"
9506530,MI,MILANO,STARHOTELS ROSA GRAND,Alberghiere,Alberghi 4 stelle,PIAZZA FONTANA 3,20122,,,rosa.mi@starhotels.it,02 88311,02 8057964,www.starhotels.com (http://www.starhotels.com),331,58,656,341,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Pulizia calzature,Riscaldamento,Ristorante,Sala televisione separata,Servizio congressi,Servizio in camera,SKY,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JCB,JTB,Maestro,Master Card,Visa,Visa Electron","Arabo,Cinese,Croato,Francese,Inglese,Serbo,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 166,Congressi capacita' Min 15,Numero sale congressi 8",9.1940766,45.46370265,"(45.46370265, 9.1940766)"
9538130,MI,MILANO,ROOM MATE GIULIA,Alberghiere,Alberghi 4 stelle,VIA SILVIO PELLICO 4,20121,,,giulia@room-matehotels.com,02 80888900,02 56561898,www.room-matehotels.com (http://www.room-matehotels.com),85,18,170,85,,,,,,1,,,,"Access. diversamente abili totale,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Lavaggio e stiratura biancheria,Riscaldamento,Sala accoglienza,WI-FI in aree comuni","American express,Bancomat,CartaSi,Maestro,Master Card,Visa","Arabo,Francese,Inglese,Portoghese,Russo,Spagnolo",Fitness/centro salute,"Congressi capacita' Max 40,Congressi capacita' Min,Numero sale congressi 2",9.18928358,45.46516541,"(45.46516541, 9.18928358)"
9504228,MI,MILANO,CANADA,Alberghiere,Alberghi 3 stelle,VIA SANTA SOFIA 16,20122,,,info@canadahotel.it,02 58304844,02 58300282,www.canadahotel.it (http://www.canadahotel.it),37,,74,39,1,,,,,1,,,,"Access. diversamente abili totale,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","AmexCo,Diners,Key Client,Maestro,Master Card","Francese,Inglese",,,9.190538,45.4571506,"(45.4571506, 9.190538)"
9502901,MI,MILANO,MAYORCA,Alberghiere,Alberghi 3 stelle,VIA ANDREA PELLIZZONE 12,20133,,,info@hotelmayorca.it,02 70106535,02 70101132,www.hotelmayorca.it (http://www.hotelmayorca.it),34,,51,34,1,,,,,,,,,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Internet point,WI-FI in aree comuni","American express,Bancomat,CartaSi,Eurocard,Key Client,Maestro,Master Card,Visa","Francese,Inglese,Tedesco",,,9.2258396,45.46905925,"(45.46905925, 9.2258396)"
9532520,MI,MILANO,ESCO,Alberghiere,Alberghi 2 stelle,VIA ANTONIO DA RECANATE 2,20124,,,direzione@hotelesco.it,02 83439630,,www.hotelesco.it (http://www.hotelesco.it),10,,17,12,1,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Ecohotel,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizio in camera,WI-FI in aree comuni","Bancomat,Bank Americard,Carta Moneta,CartaSi,Citibank,Diners,Eurocard,JBC,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Portoghese,Spagnolo",,,9.203942,45.48346415,"(45.48346415, 9.203942)"
9536423,MI,MILANO,SENATO HOTEL MILANO,Alberghiere,Alberghi 4 stelle,VIA SENATO 22,20121,,,info@senatohotelmilano.it,02 781236,02 780345,www.senatohotelmilano.it (http://www.senatohotelmilano.it),43,2,84,46,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio non custodito,Parco o giardino,Riscaldamento,Roof garden,Sala accoglienza,Sala televisione separata,Servizio in camera,SKY,Solarium,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Cinese,Francese,Inglese,Russo,Spagnolo,Tedesco",,,9.19649171,45.47121132,"(45.47121132, 9.19649171)"
9506555,MI,MILANO,LOMBARDIA,Alberghiere,Alberghi 4 stelle,VIALE LOMBARDIA 74,20131,,,info@hotellombardia.com,02 2824849,02 2893430,www.hotellombardia.com (http://www.hotellombardia.com),78,2,158,84,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Sala lettura separata,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,CartaSi,Eurocard,Master Card,Visa","Francese,Inglese,Spagnolo",,"Congressi capacita' Max 140,Congressi capacita' Min 80,Numero sale congressi 2",9.22355844,45.4869043,"(45.4869043, 9.22355844)"
9410565,MI,MILANO,CERTOSA,Alberghiere,Alberghi 3 stelle,VIALE CERTOSA 26,20155,,,info@hotel-certosa.it,02 3271311,02 3270456,www.hotel-certosa.it (http://www.hotel-certosa.it),25,,48,27,1,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Jacuzzi/Idromassaggio,Parcheggio custodito,Riscaldamento,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Diners,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Rumeno,Russo,Spagnolo",,,9.1519224,45.49004964,"(45.49004964, 9.1519224)"
9507247,MI,MILANO,DOMENICHINO,Alberghiere,Alberghi 3 stelle,VIA DOMENICHINO 41,20149,,,hd@hoteldomenichino.it,02 48009692,02 48003953,www.hoteldomenichino.it (http://www.hoteldomenichino.it),70,2,114,76,,,,,,,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Sala televisione separata,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,Key Client,Maestro,Master Card,Masterchange,Visa,Visa Electron","Francese,Indiano,Inglese,Portoghese,Tedesco",,"Congressi capacita' Max 55,Congressi capacita' Min 25,Numero sale congressi 3",9.1479776,45.47214341,"(45.47214341, 9.1479776)"
9528093,MI,MILANO,UPTOWN PALACE,Alberghiere,Alberghi 4 stelle,VIA SANTA SOFIA 10,20122,,,info@uptownpalace.com,02 305131,02 30513333,www.uptownpalace.com (http://www.uptownpalace.com),165,15,322,165,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Ristorante,Servizi baby sitting,WI-FI in aree comuni","American express,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Arabo,Francese,Inglese,Serbo,Spagnolo,Tedesco",,"Congressi capacita' Max 140,Congressi capacita' Min 2,Numero sale congressi 5",9.1926052,45.4575736,"(45.4575736, 9.1926052)"
9534136,MI,MILANO,HOTEL ZARA MILANO,Alberghiere,Alberghi 3 stelle,VIALE ZARA 28,20124,,,info@hotelzaramilano.com,02 45374336,02 45374337,www.hotelzaramilano.com (http://www.hotelzaramilano.com),18,,25,18,,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Ecohotel,Enoteca,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Parrucchiere,Riscaldamento,Roof garden,Sala lettura separata,Sala televisione separata,Servizio in camera,Solarium,WI-FI in aree comuni","Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Master Card,Visa,Visa Electron","Arabo,Inglese,Russo,Spagnolo",,,9.19256987,45.49152976,"(45.49152976, 9.19256987)"
9515024,MI,MILANO,HOLIDAY INN MILAN GARIBALDI STATION,Alberghiere,Alberghi 4 stelle,VIA UGO BASSI 1/A,20159,,,ricevimento@himilangaribaldi.com,02 6076801,02 6880764,www.himilangaribaldi.com (http://www.himilangaribaldi.com),134,,268,134,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Ristorante,Ristorante vegetariano,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Carte Blanche,Citibank,Diners,Eurocard,Maestro,Master Card,Top Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 80,Congressi capacita' Min 2,Numero sale congressi 3",9.18310002,45.48857598,"(45.48857598, 9.18310002)"
9410697,MI,MILANO,DORE',Alberghiere,Alberghi 3 stelle,VIA NICOLO' PAGANINI 7,20131,,,info@hoteldore.com,02 29510859,02 2047174,www.hoteldore.com (http://www.hoteldore.com),18,,26,19,1,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Parco o giardino,Riscaldamento,Sala accoglienza,Servizio in camera,WI-FI in aree comuni","Bancomat,Carta Moneta,CartaSi,Maestro,Master Card,Visa,Visa Electron","Inglese,Rumeno,Russo,Spagnolo",,,9.2154419,45.48349206,"(45.48349206, 9.2154419)"
9503974,MI,MILANO,ADMIRAL,Alberghiere,Alberghi 4 stelle,VIA DOMODOSSOLA 16,20145,,,info@admiralhotel.it,02 3492151,02 33106660,www.admiralhotel.it (http://www.admiralhotel.it),60,,108,62,1,,,,,,,,,"Access. diversamente abili parziale,Accesso a vetture private,Accettazione gruppi,Animazione professionale,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizio congressi,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,AmexCo,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JBC,JCB,Maestro,Master Card,Top Card,Tutte,Visa,Visa Electron","Francese,Inglese,Portoghese,Russo,Spagnolo,Tedesco",,"Congressi capacita' Max 200,Congressi capacita' Min 4,Numero sale congressi 3",9.1601058,45.48036245,"(45.48036245, 9.1601058)"
9514329,MI,MILANO,ADLER,Alberghiere,Alberghi 3 stelle,VIA GIOVANNI RICORDI 10,20131,,,info@hoteladlermilano.it,02 29529893,02 29526612,www.hoteladlermilano.it (http://www.hoteladlermilano.it),23,,40,23,,,,,,,,,1,"Accettazione animali domestici,Accettazione gruppi,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Parco o giardino,Riscaldamento,Sala accoglienza,Sala lettura separata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","Bancomat,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Cinese,Inglese,Spagnolo",,,9.21928822,45.48484731,"(45.48484731, 9.21928822)"
9502969,MI,MILANO,BRUNELLESCHI,Alberghiere,Alberghi 4 stelle,VIA BARACCHINI 12,20123,,,brunelleschi@milanhotel.it,02 88431,02 804924,www.milanhotel.it (http://www.milanhotel.it),172,10,297,172,1,,,,,1,,,,"Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Riscaldamento,Ristorante,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,CartaSi,Diners,Eurocard,JBC,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 35,Congressi capacita' Min 5,Numero sale congressi 2",9.19142127,45.46108997,"(45.46108997, 9.19142127)"
9410911,MI,MILANO,BEST WESTERN BLAISE & FRANCIS,Alberghiere,Alberghi 4 stelle,VIA ENRICO ANNIBALE BUTTI 9,20158,,,info@hotelblaisefrancis.it,02 66802366,02 66802909,www.hotelblaisefrancis.it (http://www.hotelblaisefrancis.it),110,,220,114,,,,,,,,,,"Access. diversamente abili totale,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Ecohotel,Estintori,Internet point,Parcheggio non custodito,Riscaldamento,Ristorante,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Inglese,Olandese,Spagnolo",,"Congressi capacita' Max 220,Congressi capacita' Min,Numero sale congressi 3",9.17458404,45.4972923,"(45.4972923, 9.17458404)"
9529094,MI,MILANO,NU HOTEL,Alberghiere,Alberghi 4 stelle,VIA FELTRE 19/B,20132,,,info@nu-hotel.com,02 9715451,02 97154589,www.nu-hotel.com (http://www.nu-hotel.com),38,2,70,38,1,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Parcheggio non custodito,Pulizia calzature,Riscaldamento,Ristorante,Sala accoglienza,Sala lettura separata,Sala televisione separata,Servizio congressi,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa","Arabo,Cinese,Francese,Inglese,Russo,Spagnolo,Tedesco",,"Congressi capacita' Max 50,Congressi capacita' Min 4,Numero sale congressi 2",9.23922224,45.49116598,"(45.49116598, 9.23922224)"
101335140,MI,MILANO,THE STREET MILANO DUOMO,Alberghiere,Alberghi 4 stelle,VIA SANTA RADEGONDA 14,20121,,,info@thestreetmilano.com,0236765691,0236765690,www.thestretmilano.com (http://www.thestretmilano.com),8,7,16,10,,,,,,,,,,"Access. diversamente abili parziale,Area fumatori,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Riscaldamento,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Maestro,Master Card,Visa,Visa Electron","Arabo,Francese,Inglese,Russo,Spagnolo",,,9.191777,45.46555955,"(45.46555955, 9.191777)"
9525974,MI,MILANO,HUAXIA MILANO DIPENDENZA,Alberghiere,Alberghi 3 stelle,VIA ENRICO TAZZOLI 7,20154,,,info@hotelhuaxia.com,02 6596580,02 29009984,www.hotelhuaxia.com (http://www.hotelhuaxia.com),12,,15,12,1,,,,,,,,1,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata non centralizzata,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Parcheggio non custodito,Parco o giardino,Riscaldamento,Roof garden,Servizio in camera,Solarium,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","Bancomat,Carta Moneta,CartaSi,Maestro,Master Card,Visa,Visa Electron","Cinese,Inglese",,,9.18373789,45.48504237,"(45.48504237, 9.18373789)"
9505667,MI,MILANO,PALAZZO DELLE STELLINE,Alberghiere,Alberghi 3 stelle,CORSO MAGENTA 61,20123,,,info@hotelpalazzostelline.it,02 4818431,02 48519097,www.hotelpalazzostelline.it (http://www.hotelpalazzostelline.it),105,11,167,105,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Estintori,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Riscaldamento,Ristorante,Servizio congressi,Televisione satellitare,WI-FI in aree comuni",Tutte,"Francese,Inglese,Spagnolo",,"Congressi capacita' Max 300,Congressi capacita' Min 20,Numero sale congressi 22",9.17185711,45.46570945,"(45.46570945, 9.17185711)"
